,CodeVehicule_id,puissanceFiscal,typeImmatriculation,energie,dateInsertion,codeMarque,numImmatriculation
132269,201282,5,TU,GASOIL,2017-10-05,30,7958TU173
132274,201287,6,TU,GASOIL,2017-10-05,29,5677TU168
132287,201524,5,TU,ESSENCE,2017-10-05,30,6988TU117
132357,201594,4,TU,GASOIL,2017-10-05,107,545TU131
132382,201619,12,TU,GASOIL,2017-10-26,119,6825TU40
132408,201868,7,TU,GASOIL,2017-11-21,12,341TU116
132454,201914,10,TU,GASOIL,2017-10-05,121,938TU61
132484,201944,5,TU,ESSENCE,2017-10-05,30,6702TU159
132505,201965,7,TU,ESSENCE,2017-10-05,93,8779TU111
132716,202624,4,TU,GASOIL,2017-10-05,107,9297TU89
132762,709591,5,TU,GASOIL,2017-10-05,12,5521TU192
132763,709592,10,TU,GASOIL,2017-10-05,347,6074TU129
132777,709606,6,RS,GASOIL,2017-10-05,29,RS154086
132850,709904,8,TU,GASOIL,2018-01-03,103,8192TU68
132854,709908,10,TU,GASOIL,2018-01-03,347,2623TU121
132862,709916,5,TU,ESSENCE,2017-12-25,29,8300TU95
132893,709947,10,TU,GASOIL,2017-10-05,347,6744TU138
132944,709998,5,TU,ESSENCE,2017-10-30,238,578TU201
132966,710245,10,TU,GASOIL,2017-10-05,347,1025TU134
132975,710254,15,TU,GASOIL,2017-10-05,121,2047TU39
132984,710263,10,TU,GASOIL,2017-10-05,107,8564TU102
133068,710572,7,TU,GASOIL,2017-10-05,12,607TU170
133070,710574,4,TU,ESSENCE,2017-10-05,107,5498TU102
133087,710591,9,TU,GASOIL,2017-10-05,376,3549TU67
133134,710638,4,TU,ESSENCE,2017-10-05,29,7727TU119
133137,710641,7,TU,ESSENCE,2017-10-05,30,1889TU95
133147,710651,7,TU,GASOIL,2017-10-23,12,1253TU138
133191,710920,12,TU,GASOIL,2017-10-05,177,1683TU122
133246,710975,8,TU,GASOIL,2017-10-05,12,2459TU118
133433,711612,10,TU,GASOIL,2017-10-05,29,5702TU44
133453,711632,6,TU,GASOIL,2017-10-05,30,2925TU163
133528,1059620,4,TU,ESSENCE,2017-10-05,29,4998TU141
133566,1059658,5,TU,ESSENCE,2017-10-05,808,3123TU185
133605,1059697,10,TU,GASOIL,2017-10-05,347,6643TU141
133667,1059982,7,TU,ESSENCE,2017-10-05,198,1248TU115
133763,195418,4,TU,GASOIL,2017-10-05,107,4339TU141
133793,195448,9,TU,GASOIL,2017-10-05,177,9775TU124
133796,195451,4,TU,ESSENCE,2017-10-05,105,5501TU103
133826,195481,5,TU,ESSENCE,2017-10-05,107,6146TU102
133865,195744,10,TU,GASOIL,2017-10-05,96,8728TU149
133908,195787,9,TU,GASOIL,2017-10-05,29,2237TU56
133958,196062,6,TU,ESSENCE,2017-10-05,30,1275TU69
133984,196088,8,TU,GASOIL,2017-10-05,376,5312TU40
133996,196100,4,TU,ESSENCE,2017-10-05,29,1144TU100
134180,196733,7,TU,GASOIL,2017-10-05,105,3122TU82
134253,196806,10,TU,GASOIL,2017-10-05,153,8249TU80
134262,196815,15,TU,GASOIL,2017-10-05,35,2948TU62
134273,196826,6,TU,ESSENCE,2017-10-05,30,8243TU60
134356,197133,8,TU,GASOIL,2017-10-05,338,4943TU157
134424,202895,5,TU,ESSENCE,2017-10-05,12,9625TU47
134454,202925,4,TU,ESSENCE,2017-10-05,29,6247TU86
134464,202935,6,TU,GASOIL,2017-10-05,29,627TU124
134612,706872,10,TU,GASOIL,2017-10-05,376,7988TU151
134641,1057282,5,TU,ESSENCE,2017-10-05,107,7547TU113
134729,1057593,6,TU,ESSENCE,2017-10-05,808,9264TU144
134805,1057669,4,TU,ESSENCE,2017-10-05,808,8581TU148
134818,1057682,5,TU,ESSENCE,2017-10-05,30,3995TU172
134873,707166,4,TU,ESSENCE,2017-10-05,30,4578TU44
135062,1057953,10,TU,GASOIL,2017-10-05,96,3017TU136
135162,1058053,6,TU,ESSENCE,2017-10-05,177,3315TU185
135209,1058323,6,TU,GASOIL,2017-10-05,30,8052TU156
135254,707580,8,TU,GASOIL,2017-10-05,29,5592TU50
135419,708195,6,TU,ESSENCE,2017-10-05,12,593TU192
135433,1058350,5,TU,GASOIL,2017-10-05,29,2931TU184
135606,1058969,7,TU,ESSENCE,2017-10-05,93,991TU196
135657,708248,5,TU,ESSENCE,2017-10-05,96,8448TU124
135680,708271,10,TU,GASOIL,2017-10-05,347,9561TU151
135753,708569,7,TU,GASOIL,2017-10-05,12,5068TU125
135781,708597,4,TU,ESSENCE,2017-11-28,30,7587TU98
135807,708623,6,TU,GASOIL,2017-10-05,808,5906TU148
136051,708892,5,TU,ESSENCE,2017-10-05,152,1750TU192
136060,708901,6,TU,GASOIL,2017-10-05,30,3999TU78
136065,708906,5,TU,ESSENCE,2017-11-08,30,8896TU171
136094,708935,10,TU,GASOIL,2017-10-05,376,7663TU89
136097,708938,5,TU,GASOIL,2017-10-05,12,1594TU200
136141,708982,5,TU,ESSENCE,2017-10-05,107,1761TU92
136172,709238,7,TU,GASOIL,2017-11-09,12,9546TU108
136203,709269,10,TU,GASOIL,2017-10-05,376,5779TU78
136214,709280,5,TU,GASOIL,2017-10-05,12,5079TU183
136244,709310,4,TU,ESSENCE,2017-10-05,119,1395TU177
136247,709313,12,TU,GASOIL,2017-10-05,119,9223TU72
136260,709326,7,TU,GASOIL,2017-10-30,29,8190TU165
136264,709330,5,TU,ESSENCE,2017-11-08,107,487TU126
136346,704028,10,TU,GASOIL,2017-10-05,376,5392TU64
136370,704052,5,TU,ESSENCE,2017-10-05,29,9451TU94
136548,1054879,6,TU,ESSENCE,2017-10-05,347,2010TU102
136614,704331,5,TU,ESSENCE,2017-10-05,30,2701TU159
136620,704337,6,TU,GASOIL,2017-10-05,30,5962TU123
136729,704671,8,TU,GASOIL,2017-10-05,376,3510TU160
136739,704681,7,TU,GASOIL,2017-10-05,29,4609TU113
136752,704694,7,TU,GASOIL,2017-10-05,103,3454TU68
136887,1055247,4,TU,ESSENCE,2017-10-05,119,4003TU171
136908,1055268,5,TU,ESSENCE,2017-10-05,30,1204TU170
137091,705073,9,TU,GASOIL,2017-10-05,376,4163TU60
137192,705399,4,TU,ESSENCE,2017-10-05,119,6179TU70
137229,705436,4,TU,ESSENCE,2017-10-05,30,4881TU104
137568,705813,5,TU,ESSENCE,2017-10-05,105,9292TU59
137630,706100,7,TU,GASOIL,2017-10-05,12,913TU108
137648,706118,8,TU,GASOIL,2017-10-05,376,9385TU173
137846,1056926,7,TU,ESSENCE,2017-10-05,93,674TU178
138006,706507,4,TU,ESSENCE,2017-10-05,29,3188TU84
138053,191575,5,TU,ESSENCE,2017-10-05,96,6959TU134
138077,191599,5,TU,ESSENCE,2017-10-05,96,8439TU134
138157,191903,5,TU,ESSENCE,2017-10-05,107,8148TU126
138399,192592,5,TU,ESSENCE,2017-10-05,107,7835TU122
138860,193950,5,TU,ESSENCE,2017-10-05,30,473TU138
138922,194237,5,TU,GASOIL,2018-01-05,12,6999TU97
139096,194634,6,TU,ESSENCE,2017-10-05,29,4339TU132
139109,194647,5,TU,ESSENCE,2017-10-05,29,2298TU94
139382,702637,8,TU,GASOIL,2017-10-05,12,1573TU177
139385,702640,4,TU,GASOIL,2017-10-05,107,3642TU141
139442,702697,6,TU,ESSENCE,2017-10-05,338,2898TU196
139547,703025,7,TU,GASOIL,2017-10-05,103,1614TU97
139573,703051,8,TU,GASOIL,2017-10-05,376,3891TU169
139596,703298,6,TU,GASOIL,2017-10-05,29,5068TU171
139668,703370,17,TU,GASOIL,2017-10-05,376,4337TU185
139685,703387,7,TU,ESSENCE,2017-10-05,107,1544TU92
139773,703698,10,TU,GASOIL,2017-10-05,347,9190TU137
139790,703715,5,TU,GASOIL,2017-10-05,107,634TU189
139825,186228,4,TU,ESSENCE,2017-10-20,12,8341TU63
139893,186296,5,TU,ESSENCE,2017-10-05,152,6589TU151
140073,186925,10,TU,GASOIL,2017-10-05,96,2934TU145
140161,187238,5,TU,ESSENCE,2017-10-05,105,3745TU50
140233,187310,5,TU,ESSENCE,2017-10-05,29,3700TU46
140253,187554,10,TU,GASOIL,2017-10-05,376,6322TU73
140291,187592,6,TU,ESSENCE,2017-10-05,30,1516TU56
140301,187602,10,TU,GASOIL,2017-12-08,178,4021TU99
140379,187904,10,TU,GASOIL,2017-10-05,376,1688TU95
140486,188236,12,TU,GASOIL,2017-10-05,119,2453TU69
140581,188555,8,TU,GASOIL,2017-10-05,177,6073TU171
140821,189243,5,TU,GASOIL,2017-10-05,198,1716TU171
140831,189253,7,TU,GASOIL,2017-10-05,808,336TU190
141033,189904,5,TU,ESSENCE,2017-10-05,12,139TU44
141098,189969,32,TU,GASOIL,2017-10-26,30,1532TU63
141235,190330,4,TU,ESSENCE,2017-10-05,12,7395TU89
141319,190639,5,TU,GASOIL,2017-10-05,107,504TU177
141608,182162,6,TU,ESSENCE,2017-10-05,808,6880TU188
141655,182209,5,TU,ESSENCE,2017-10-05,12,1243TU81
141749,182528,8,TU,GASOIL,2017-10-20,29,726TU61
141758,182537,7,TU,GASOIL,2017-10-05,93,4290TU169
141776,182555,4,TU,ESSENCE,2017-10-05,119,6913TU79
141829,182833,7,TU,GASOIL,2017-10-05,29,8016TU107
141872,182876,4,TU,ESSENCE,2017-10-05,107,8696TU113
141893,182897,5,TU,ESSENCE,2017-10-05,30,9995TU140
141938,183167,10,TU,GASOIL,2017-11-15,178,8517TU97
141973,183202,9,TU,GASOIL,2017-10-05,376,3819TU60
142026,183479,5,TU,GASOIL,2017-10-09,107,4972TU98
142033,183486,5,TU,ESSENCE,2017-10-05,119,8142TU132
142151,183828,4,TU,ESSENCE,2017-10-05,119,638TU94
142174,183851,4,TU,ESSENCE,2017-10-05,30,4215TU102
142244,184146,16,TU,GASOIL,2017-10-05,119,7348TU39
142309,184211,8,TU,GASOIL,2017-11-23,29,3124TU31
142344,184246,7,TU,ESSENCE,2017-10-05,93,4084TU163
142462,184812,10,TU,GASOIL,2017-10-05,177,8955TU165
142465,184815,8,TU,GASOIL,2017-10-05,184,5832TU105
142525,184875,5,TU,ESSENCE,2017-10-05,105,749TU114
142570,185145,5,TU,ESSENCE,2017-10-05,96,7118TU126
142782,1053626,4,TU,ESSENCE,2017-10-05,29,7637TU104
142788,1053855,16,ES,GASOIL,2017-10-05,189,ES12014
142812,1053879,7,TU,ESSENCE,2017-10-17,198,3098TU144
142850,1053917,7,TU,GASOIL,2017-10-05,103,9364TU161
142994,1054285,7,TU,GASOIL,2017-10-05,29,2263TU164
143088,185282,8,TU,ESSENCE,2017-10-05,103,5175TU67
143177,185595,5,TU,ESSENCE,2017-10-05,119,7252TU122
143324,185966,29,TU,GASOIL,2017-10-05,368,5292TU74
143422,176744,7,TU,ESSENCE,2017-10-05,198,9656TU177
143490,177035,7,TU,GASOIL,2017-10-05,29,687TU120
143580,177573,4,TU,ESSENCE,2017-10-05,105,659TU84
143582,177575,5,TU,ESSENCE,2017-10-05,30,5785TU144
143609,177602,4,TU,ESSENCE,2017-10-05,29,8232TU87
143639,177632,5,TU,ESSENCE,2017-12-12,107,2665TU144
143729,178171,8,TU,GASOIL,2017-10-05,107,3291TU163
143752,178194,8,TU,GASOIL,2017-10-05,12,6147TU134
143810,178475,12,TU,GASOIL,2017-10-05,121,5095TU59
143839,178504,4,TU,ESSENCE,2017-10-05,29,907TU77
144000,178888,6,TU,GASOIL,2017-10-05,119,3162TU117
144053,179166,6,TU,ESSENCE,2017-10-05,107,4669TU45
144081,179194,5,TU,ESSENCE,2017-10-05,29,1364TU97
144082,179195,10,TU,GASOIL,2017-10-05,178,7390TU160
144156,179493,6,TU,ESSENCE,2017-10-05,29,5755TU116
144278,179839,6,TU,GASOIL,2017-10-05,323,9103TU157
144290,179851,6,TU,ESSENCE,2017-10-05,107,8557TU135
144408,180194,5,TU,ESSENCE,2017-10-05,808,999TU164
144458,180467,6,TU,GASOIL,2018-01-08,29,6414TU104
144661,180893,10,TU,GASOIL,2017-10-05,347,599TU169
144677,181134,4,TU,ESSENCE,2017-12-28,119,5862TU83
144701,181158,7,TU,GASOIL,2017-10-05,12,2746TU142
144739,181196,6,TU,GASOIL,2017-10-05,12,2110TU180
144805,181485,11,TU,GASOIL,2017-10-05,184,8106TU93
144988,181892,7,TU,GASOIL,2017-10-05,12,3474TU115
145002,702258,7,TU,ESSENCE,2017-10-05,30,3967TU119
145176,1049709,5,TU,GASOIL,2017-10-05,107,311TU167
145198,1049731,4,TU,ESSENCE,2017-10-05,29,2495TU147
145243,1049998,7,TU,GASOIL,2017-10-05,12,4818TU145
145523,1050724,5,TU,ESSENCE,2017-10-05,105,128TU139
145526,1050727,4,TU,ESSENCE,2017-10-05,12,3589TU103
145576,1051000,5,TU,ESSENCE,2017-10-05,152,5052TU147
145801,1051671,4,TU,ESSENCE,2017-11-07,105,1525TU88
146031,1052347,4,TU,ESSENCE,2017-10-05,29,117TU120
146202,1052741,5,TU,ESSENCE,2017-10-05,338,7288TU178
146207,1052969,4,TU,ESSENCE,2017-10-05,119,8653TU78
146380,175385,7,TU,GASOIL,2017-11-09,103,7982TU170
146432,175662,7,TU,GASOIL,2017-10-05,29,8987TU132
146468,175698,14,TU,GASOIL,2017-10-05,121,880TU32
146556,176010,5,TU,ESSENCE,2017-10-05,107,6713TU89
146569,176023,12,TU,GASOIL,2017-10-23,121,6974TU37
146580,176034,8,TU,GASOIL,2017-10-05,29,2393TU54
146667,176346,7,TU,GASOIL,2017-11-13,12,7385TU84
146772,170634,5,TU,GASOIL,2017-10-05,107,9737TU90
146886,170970,5,TU,GASOIL,2017-10-05,29,1067TU165
146892,170976,10,TU,GASOIL,2017-10-24,376,5465TU152
146914,170998,7,TU,GASOIL,2017-10-05,29,5868TU111
146986,171295,5,TU,ESSENCE,2017-11-20,119,2285TU129
147037,171346,8,TU,GASOIL,2017-10-05,376,6609TU52
147071,171380,5,TU,ESSENCE,2017-10-05,30,2951TU44
147078,171387,8,TU,GASOIL,2017-10-05,12,4763TU154
147158,171691,5,TU,ESSENCE,2017-11-17,119,4287TU137
147167,171700,4,TU,ESSENCE,2017-10-05,119,8620TU74
147182,171715,11,TU,ESSENCE,2017-10-05,103,7655TU135
147389,172372,5,TU,ESSENCE,2017-10-05,119,6294TU106
147433,172640,4,TU,ESSENCE,2018-01-03,12,4605TU77
147446,172653,4,TU,ESSENCE,2017-10-05,12,5442TU57
147457,172664,6,TU,GASOIL,2017-10-05,30,1562TU76
147533,172964,5,TU,GASOIL,2017-10-05,105,4801TU91
147610,173041,4,TU,ESSENCE,2017-10-05,30,2126TU92
147712,173368,5,TU,ESSENCE,2017-10-05,119,8323TU111
147948,174049,4,TU,ESSENCE,2017-10-05,29,6520TU76
147979,174305,7,TU,GASOIL,2017-10-05,12,8629TU89
148003,174329,10,TU,GASOIL,2017-10-05,376,1392TU60
148066,174392,5,TU,ESSENCE,2017-10-05,29,1648TU166
148111,174660,7,TU,GASOIL,2017-10-05,871,3413TU157
148263,175037,4,TU,GASOIL,2017-10-05,198,888TU61
148330,175105,11,TU,ESSENCE,2017-10-05,103,7899TU147
148485,701985,9,TU,GASOIL,2017-10-12,376,3363TU72
148489,701989,5,TU,ESSENCE,2017-10-05,808,7824TU169
148624,165360,10,TU,GASOIL,2017-10-05,177,8000TU132
148653,165612,8,TU,GASOIL,2017-12-21,107,1420TU150
148675,165634,9,TU,ESSENCE,2018-01-03,198,4361TU191
148685,165644,6,TU,ESSENCE,2017-10-05,30,3932TU94
148859,166264,11,TU,ESSENCE,2017-10-05,103,2049TU100
148902,166307,6,TU,ESSENCE,2017-10-05,30,9161TU100
148918,166323,5,TU,ESSENCE,2017-10-05,107,897TU102
149086,166940,5,TU,ESSENCE,2017-10-05,96,9303TU124
149258,167335,9,TU,ESSENCE,2017-11-22,103,8206TU78
149326,167628,11,TU,GASOIL,2017-10-05,338,7012TU85
149406,167708,6,TU,GASOIL,2017-10-05,30,1398TU163
149409,167711,6,TU,GASOIL,2017-10-05,12,3869TU166
149447,167974,5,TU,ESSENCE,2017-10-05,107,740TU90
149448,167975,8,TU,GASOIL,2017-10-05,12,8521TU138
149500,168027,4,TU,ESSENCE,2017-10-05,30,6186TU54
149554,168303,7,TU,GASOIL,2017-10-05,29,3909TU94
149574,168323,10,TU,GASOIL,2017-10-05,376,9488TU112
149602,168351,10,TU,GASOIL,2017-10-05,376,4069TU78
149659,168633,25,TU,GASOIL,2017-10-05,184,3254TU103
149687,168661,6,TU,GASOIL,2017-10-05,29,4515TU176
149750,168949,8,TU,GASOIL,2017-10-05,107,3764TU148
149760,168959,9,TU,GASOIL,2017-10-05,376,4986TU66
149945,169368,7,TU,GASOIL,2017-12-15,96,7389TU176
150046,169694,10,TU,GASOIL,2017-10-05,376,4921TU111
150185,170058,10,TU,GASOIL,2017-10-05,376,5872TU107
150201,170299,8,TU,GASOIL,2017-10-05,29,6077TU53
150236,170334,6,TU,GASOIL,2017-10-05,12,4990TU175
150430,162131,6,TU,GASOIL,2017-10-18,30,8911TU74
150437,162138,6,TU,ESSENCE,2017-10-05,30,5074TU66
150638,162785,5,TU,GASOIL,2017-10-05,30,5225TU98
150772,163142,10,TU,GASOIL,2017-10-05,376,5251TU78
150784,163154,5,TU,GASOIL,2017-10-05,12,5186TU199
150786,163156,4,TU,ESSENCE,2017-10-25,119,7392TU165
150860,163453,6,TU,ESSENCE,2017-12-06,107,3607TU74
150903,163496,10,TU,GASOIL,2017-10-05,376,8434TU95
151004,163821,13,TU,GASOIL,2017-11-29,184,5024TU85
151008,163825,6,TU,GASOIL,2017-10-05,323,9944TU175
151009,163826,5,TU,ESSENCE,2017-10-05,107,9996TU175
151014,163831,8,RS,GASOIL,2017-10-05,376,RS172739
151024,163841,10,TU,GASOIL,2017-10-05,376,6809TU123
151039,163856,7,TU,GASOIL,2017-10-05,29,4268TU102
151042,163859,5,TU,ESSENCE,2017-10-05,323,3950TU200
151220,164484,7,TU,ESS-GAZ GPL,2017-10-05,30,1432TU95
151253,164517,5,TU,ESSENCE,2017-10-31,30,9802TU164
151268,164532,7,TU,ESSENCE,2017-10-05,30,9237TU152
151269,164533,6,TU,GASOIL,2017-11-01,12,230TU150
151288,164552,4,TU,ESSENCE,2017-10-05,119,4115TU189
151380,164869,5,TU,ESSENCE,2017-11-24,133,8219TU40
151396,164885,5,TU,ESSENCE,2017-11-07,12,2558TU201
151432,165144,7,RS,GASOIL,2017-10-05,503,RS154916
151463,165175,4,TU,ESSENCE,2017-11-30,107,1188TU98
151477,165189,4,TU,ESSENCE,2017-11-13,119,988TU87
151521,165234,4,TU,ESSENCE,2017-12-15,30,8445TU105
151619,165332,4,TU,ESSENCE,2017-11-29,105,136TU94
151631,1048065,5,TU,ESSENCE,2017-11-07,107,2423TU201
151699,1048133,6,TU,GASOIL,2017-10-05,29,2670TU162
151714,1048148,7,TU,GASOIL,2017-10-05,12,861TU145
151929,1048811,7,TU,GASOIL,2017-10-05,29,8787TU68
151947,1048829,7,TU,ESSENCE,2017-10-05,93,74TU99
151995,1049100,7,TU,ESSENCE,2017-10-05,29,2808TU81
152221,156807,12,TU,GASOIL,2017-10-05,121,1264TU50
152271,156857,5,TU,ESSENCE,2017-10-13,107,661TU146
152313,157123,7,TU,GASOIL,2017-10-05,29,2459TU108
152331,157141,5,TU,ESSENCE,2017-10-05,206,4688TU176
152336,157146,6,TU,ESSENCE,2017-10-05,30,4133TU67
152415,157449,5,TU,ESSENCE,2017-10-05,107,7748TU75
152441,157475,8,TU,GASOIL,2017-10-05,646,9637TU169
152446,157480,11,TU,GASOIL,2017-10-05,338,9522TU81
152454,157488,4,TU,ESSENCE,2017-10-05,107,5152TU110
152513,157772,7,TU,GASOIL,2017-10-05,107,5255TU140
152559,157818,10,TU,GASOIL,2017-10-05,376,5931TU153
152576,157835,4,TU,ESSENCE,2017-10-05,107,3750TU123
152660,158142,5,TU,ESSENCE,2017-10-05,808,8754TU158
152665,158147,5,TU,GASOIL,2017-10-05,107,4728TU160
152679,158161,4,TU,ESSENCE,2017-10-05,29,6589TU78
152788,158493,7,TU,GASOIL,2017-11-06,12,5294TU138
152848,158777,5,TU,ESSENCE,2017-10-05,107,5809TU164
152851,158780,7,TU,ESSENCE,2017-10-05,206,8948TU166
152996,159148,5,TU,GASOIL,2017-10-05,107,480TU175
153015,159167,4,TU,ESSENCE,2017-11-03,119,5163TU86
153024,159176,4,TU,ESSENCE,2018-01-03,12,277TU38
153069,159446,7,TU,GASOIL,2017-11-10,30,7771TU91
153098,159475,5,TU,ESSENCE,2017-10-05,30,6579TU140
153155,159532,6,TU,GASOIL,2017-10-05,323,1949TU158
153195,159797,5,TU,ESSENCE,2017-10-05,107,2556TU183
153264,159866,5,TU,ESSENCE,2017-10-05,30,1156TU109
153411,160462,11,TU,GASOIL,2017-10-05,816,6951TU171
153447,160498,7,TU,ESSENCE,2017-10-05,323,2530TU160
153459,160510,5,TU,ESSENCE,2017-10-05,30,6995TU143
153494,160545,4,TU,ESSENCE,2017-11-07,105,9810TU57
153578,160854,8,TU,GASOIL,2017-10-05,107,2707TU95
153611,161111,6,TU,GASOIL,2017-10-05,30,3285TU136
153746,161470,8,TU,GASOIL,2017-10-05,376,1720TU192
153817,161541,7,TU,ESSENCE,2017-10-05,93,8646TU191
153827,161551,4,TU,ESSENCE,2017-10-05,119,5533TU192
154000,701672,6,TU,ESSENCE,2017-10-05,96,6307TU121
154034,701706,4,TU,ESSENCE,2017-10-05,503,716TU177
154050,701722,4,TU,ESSENCE,2017-10-05,29,6955TU106
154329,1044914,4,TU,ESSENCE,2017-10-05,119,7690TU189
154359,1044944,5,TU,ESSENCE,2017-10-05,12,9331TU172
154573,1045604,7,TU,ESSENCE,2017-10-05,198,8526TU141
154731,1046208,4,TU,ESSENCE,2017-10-05,119,8176TU169
154740,1046217,6,TU,GASOIL,2017-10-05,30,7606TU82
154847,1046547,17,TU,GASOIL,2017-10-05,376,3854TU168
154903,1046603,5,TU,ESSENCE,2017-10-05,96,6817TU157
154956,1046879,7,TU,ESSENCE,2017-10-05,96,5707TU168
154958,1046881,6,TU,GASOIL,2017-10-05,12,1183TU130
155021,1046944,5,TU,GASOIL,2017-10-05,30,4491TU190
155315,155475,18,ES,GASOIL,2017-10-05,189,ES29673
155319,155479,6,TU,GASOIL,2017-10-05,29,9294TU116
155370,155530,4,TU,ESSENCE,2017-10-05,119,6391TU95
155412,155796,5,TU,GASOIL,2017-10-05,119,2664TU170
155455,155839,5,TU,ESSENCE,2017-10-05,107,6280TU149
155466,155850,10,TU,GASOIL,2017-10-05,376,9168TU88
155593,156092,7,TU,ESSENCE,2017-10-05,198,6528TU68
155710,696607,4,TU,ESSENCE,2017-10-05,119,8955TU161
155737,696634,8,TU,GASOIL,2017-10-05,376,9299TU174
155892,697012,5,TU,ESSENCE,2017-10-05,107,3593TU147
155895,697015,4,TU,ESSENCE,2017-10-05,29,1399TU67
155961,697304,4,TU,GASOIL,2017-10-05,29,1429TU162
155987,697330,6,TU,ESSENCE,2017-10-05,96,7596TU135
156027,697370,5,TU,ESSENCE,2017-10-05,107,4106TU126
156029,697372,4,TU,ESSENCE,2017-10-05,206,8488TU192
156051,697618,5,TU,GASOIL,2017-10-05,107,7261TU177
156070,697637,10,TU,GASOIL,2017-10-05,376,6071TU92
156073,697640,6,TU,GASOIL,2017-10-05,808,6921TU148
156197,697987,10,TU,GASOIL,2017-10-05,376,3486TU164
156287,698300,5,RS,GASOIL,2017-10-05,119,RS138960
156316,698329,5,TU,ESSENCE,2017-10-05,30,9994TU116
156351,698364,6,TU,GASOIL,2017-10-05,107,1940TU185
156366,698602,6,TU,ESSENCE,2017-10-05,808,8353TU154
156424,698660,6,TU,GASOIL,2017-10-05,808,5735TU150
156591,699273,5,TU,ESSENCE,2017-10-05,808,8582TU180
156665,699347,5,TU,ESSENCE,2017-10-05,152,4592TU166
156716,699622,7,TU,ESSENCE,2017-10-05,30,1528TU125
156855,699986,10,TU,GASOIL,2017-10-05,376,6161TU82
157025,700606,4,TU,ESSENCE,2017-10-05,29,8122TU59
157211,701017,8,TU,GASOIL,2017-10-05,29,8323TU137
157275,155865,8,TU,GASOIL,2017-10-05,376,5749TU170
157302,164890,8,TU,GASOIL,2017-11-14,376,4111TU201
157373,182570,10,TU,GASOIL,2017-10-05,347,933TU135
157381,1053299,4,TU,ESSENCE,2017-10-05,119,9037TU100
157553,217520,6,TU,GASOIL,2017-11-27,30,6917TU79
157628,1076995,4,TU,GASOIL,2017-10-05,29,8967TU130
157668,236252,8,TU,GASOIL,2017-10-05,376,5790TU43
157694,244717,4,TU,ESSENCE,2017-10-05,107,9965TU151
157858,266690,6,TU,ESSENCE,2017-10-05,808,9694TU151
157951,736719,4,TU,ESSENCE,2017-10-05,808,4909TU171
158050,326687,6,TU,GASOIL,2017-10-05,107,7487TU129
158101,744831,7,TU,ESSENCE,2017-10-05,96,4701TU151
158105,747156,7,TU,GASOIL,2017-10-05,107,9490TU98
158108,749033,7,TU,ESSENCE,2017-10-05,30,9754TU58
158136,755805,5,TU,ESSENCE,2017-10-05,30,8753TU114
158194,770318,5,TU,ESSENCE,2017-10-05,30,9411TU85
158320,795995,4,TU,ESSENCE,2017-10-05,29,7321TU86
158371,806090,5,TU,ESSENCE,2017-10-05,107,7374TU122
158467,496042,10,TU,GASOIL,2017-10-05,376,498TU135
158519,526979,5,TU,ESSENCE,2017-10-05,30,1883TU77
158683,858589,7,TU,GASOIL,2017-10-05,12,6029TU192
158708,591352,7,TU,GASOIL,2017-10-05,107,8999TU191
158755,871944,7,TU,ESSENCE,2017-10-05,29,7508TU96
158785,883936,4,TU,ESSENCE,2017-10-05,119,9294TU161
158820,611321,6,TU,GASOIL,2017-10-05,30,6508TU179
158850,902276,6,TU,GASOIL,2017-10-05,107,7159TU94
158938,901883,4,TU,ESSENCE,2017-10-05,107,5914TU90
159041,902308,6,TU,ESSENCE,2017-10-05,30,7708TU62
159067,902334,5,TU,ESSENCE,2017-10-05,30,1403TU136
159188,902894,5,TU,ESSENCE,2017-10-05,30,9846TU114
159527,905610,5,TU,ESSENCE,2017-10-05,30,8541TU132
159563,905786,6,TU,ESSENCE,2017-10-05,12,2260TU102
159637,905860,5,TU,ESSENCE,2017-10-05,119,1118TU122
159742,905964,5,TU,GASOIL,2017-10-05,30,8349TU129
160091,906313,6,TU,GASOIL,2017-10-05,29,91TU138
160111,906333,4,TU,ESSENCE,2017-10-05,119,5957TU126
160180,906402,6,TU,ESSENCE,2017-10-05,30,5977TU64
160282,905738,5,TU,ESSENCE,2017-10-05,30,2551TU41
160369,901230,7,TU,GASOIL,2017-10-05,29,4204TU70
160373,901234,6,TU,ESSENCE,2017-10-05,107,3564TU178
160379,901240,4,TU,ESSENCE,2017-10-05,29,8823TU89
160472,901774,6,TU,ESSENCE,2017-10-05,30,4066TU121
160625,902039,4,TU,ESSENCE,2017-10-05,107,7514TU85
160878,905323,5,TU,ESSENCE,2017-10-05,119,8494TU113
161018,903084,6,TU,GASOIL,2017-10-05,198,6709TU179
161028,903094,4,TU,ESSENCE,2017-10-05,30,7402TU104
161123,903631,4,TU,ESSENCE,2017-10-05,30,5099TU132
161135,903643,5,TU,ESSENCE,2017-10-05,29,7418TU78
161151,903659,5,TU,ESSENCE,2017-10-05,29,5396TU82
161199,904258,5,TU,GASOIL,2017-10-05,107,7798TU84
161246,904305,6,TU,ESSENCE,2017-10-05,29,7218TU62
161574,905153,4,TU,ESSENCE,2017-10-05,119,6590TU136
161699,905270,7,TU,GASOIL,2017-10-05,107,9160TU68
161908,900043,8,TU,ESSENCE,2017-10-05,30,3446TU116
161984,900331,4,TU,ESSENCE,2017-10-05,107,3980TU107
